,Unnamed: 0,Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
1932965,6995242,2008,12,1,1,1455.0,1440,1610.0,1603,DL,1766,N633DL,75.0,83.0,52.0,7.0,15.0,ATL,RDU,356,4.0,19.0,0,N,0,,,,,
1932966,6995245,2008,12,1,1,718.0,710,1424.0,1420,DL,1768,N3758Y,246.0,250.0,226.0,4.0,8.0,LAX,CVG,1900,7.0,13.0,0,N,0,,,,,
1932967,6995247,2008,12,1,1,1541.0,1440,1734.0,1628,DL,1770,N913DL,113.0,108.0,90.0,66.0,61.0,ATL,IAD,533,10.0,13.0,0,N,0,22.0,0.0,5.0,0.0,39.0
1932968,6995249,2008,12,1,1,1822.0,1755,2043.0,2023,DL,1772,N670DN,81.0,88.0,60.0,20.0,27.0,MSY,ATL,425,12.0,9.0,0,N,0,0.0,0.0,0.0,0.0,20.0
1932969,6995256,2008,12,1,1,1716.0,1700,1901.0,1848,DL,1779,N3767,285.0,288.0,254.0,13.0,16.0,CVG,LAX,1900,12.0,19.0,0,N,0,,,,,
1932970,6995257,2008,12,1,1,1106.0,845,1850.0,1558,DL,1780,N301DQ,284.0,253.0,243.0,172.0,141.0,SNA,ATL,1919,14.0,27.0,0,N,0,0.0,0.0,31.0,0.0,141.0
1932971,6995258,2008,12,1,1,1932.0,1706,2048.0,1818,DL,1780,N301DQ,76.0,72.0,40.0,150.0,146.0,ATL,CHS,259,6.0,30.0,0,N,0,2.0,0.0,4.0,0.0,144.0
1932972,6995262,2008,12,1,1,1920.0,1904,2003.0,1937,DL,1785,N6704Z,103.0,93.0,72.0,26.0,16.0,ATL,MSY,425,5.0,26.0,0,N,0,14.0,0.0,10.0,0.0,2.0
1932973,6995263,2008,12,1,1,1111.0,1050,1438.0,1413,DL,1786,N951DL,147.0,143.0,110.0,25.0,21.0,SAT,ATL,874,18.0,19.0,0,N,0,0.0,0.0,4.0,0.0,21.0
1932974,6995264,2008,12,1,1,2022.0,2012,2101.0,2055,DL,1787,N911DL,99.0,103.0,74.0,6.0,10.0,ATL,STL,483,5.0,20.0,0,N,0,,,,,
1932975,6995265,2008,12,1,1,834.0,746,1023.0,946,DL,1788,N902DE,109.0,120.0,85.0,37.0,48.0,ATL,BUF,712,5.0,19.0,0,N,0,14.0,23.0,0.0,0.0,0.0
1932976,6995266,2008,12,1,1,2111.0,2100,2240.0,2253,DL,1789,N3758Y,269.0,293.0,251.0,-13.0,11.0,CVG,LAX,1900,6.0,12.0,0,N,0,,,,,
1932977,6995268,2008,12,1,1,1908.0,1840,2137.0,2015,DL,1791,N992DL,149.0,95.0,73.0,82.0,28.0,IND,ATL,432,8.0,68.0,0,N,0,6.0,0.0,54.0,0.0,22.0
1932978,6995270,2008,12,1,1,2258.0,2129,26.0,2311,DL,1792,N995DL,88.0,102.0,64.0,75.0,89.0,ATL,ORF,516,5.0,19.0,0,N,0,75.0,0.0,0.0,0.0,0.0
1932979,6995272,2008,12,1,1,1316.0,1300,1528.0,1511,DL,1794,N920DL,72.0,71.0,50.0,17.0,16.0,PNS,ATL,272,10.0,12.0,0,N,0,0.0,0.0,1.0,0.0,16.0
1932980,6995273,2008,12,1,1,1623.0,1603,1704.0,1650,DL,1794,N920DL,101.0,107.0,74.0,14.0,20.0,ATL,STL,483,5.0,22.0,0,N,0,,,,,
1932981,6995274,2008,12,1,1,1805.0,1730,2030.0,1943,DL,1795,N906DL,145.0,133.0,104.0,47.0,35.0,BUF,ATL,712,23.0,18.0,0,N,0,0.0,0.0,12.0,0.0,35.0
1932982,6995275,2008,12,1,1,1333.0,1254,1636.0,1552,DL,1796,N906DE,123.0,118.0,100.0,44.0,39.0,MCI,ATL,692,7.0,16.0,0,N,0,0.0,0.0,5.0,0.0,39.0
1932983,6995276,2008,12,1,1,1758.0,1750,2056.0,2032,DL,1797,N916DE,178.0,162.0,156.0,24.0,8.0,BDL,ATL,859,8.0,14.0,0,N,0,5.0,0.0,16.0,0.0,3.0
1932984,6995277,2008,12,1,1,2129.0,2123,2143.0,2134,DL,1797,N920DL,74.0,71.0,51.0,9.0,6.0,ATL,PNS,272,4.0,19.0,0,N,0,,,,,
1932985,6995278,2008,12,1,1,1827.0,1450,121.0,2140,DL,1798,N634DL,234.0,230.0,209.0,221.0,217.0,LAS,ATL,1747,10.0,15.0,0,N,0,0.0,0.0,4.0,0.0,217.0
1932986,6995279,2008,12,1,1,911.0,815,1109.0,1009,DL,1799,N304DQ,118.0,114.0,91.0,60.0,56.0,PIT,ATL,526,12.0,15.0,0,N,0,56.0,0.0,4.0,0.0,0.0
1932987,6995280,2008,12,1,1,1100.0,1050,1240.0,1247,DL,1799,N3753,280.0,297.0,255.0,-7.0,10.0,ATL,SNA,1919,8.0,17.0,0,N,0,,,,,
1932988,6995283,2008,12,2,2,1316.0,1305,1616.0,1612,DL,4,N727TW,180.0,187.0,152.0,4.0,11.0,JFK,MCO,944,9.0,19.0,0,N,0,,,,,
1932989,6995285,2008,12,2,2,2023.0,2015,2132.0,2130,DL,9,N667DN,69.0,75.0,42.0,2.0,8.0,ATL,JAX,270,6.0,21.0,0,N,0,,,,,
1932990,6995287,2008,12,2,2,1741.0,1730,1921.0,1912,DL,11,N634DL,280.0,282.0,259.0,9.0,11.0,ATL,SAN,1891,5.0,16.0,0,N,0,,,,,
1932991,6995295,2008,12,2,2,1537.0,1530,1652.0,1659,DL,25,N677DL,255.0,269.0,242.0,-7.0,7.0,ATL,LAS,1747,3.0,10.0,0,N,0,,,,,
1932992,6995297,2008,12,2,2,1237.0,1230,1416.0,1403,DL,28,N829MH,99.0,93.0,76.0,13.0,7.0,MCO,ATL,403,13.0,10.0,0,N,0,,,,,
1932993,6995299,2008,12,2,2,1639.0,1625,1818.0,1802,DL,31,N924DL,99.0,97.0,39.0,16.0,14.0,JFK,BOS,187,9.0,51.0,0,N,0,6.0,0.0,2.0,0.0,8.0
1932994,6995300,2008,12,2,2,1353.0,1330,1535.0,1502,DL,34,N3768,102.0,92.0,75.0,33.0,23.0,MCO,ATL,403,13.0,14.0,0,N,0,23.0,0.0,10.0,0.0,0.0
1932995,6995304,2008,12,2,2,1411.0,1355,1556.0,1553,DL,38,N619DL,105.0,118.0,84.0,3.0,16.0,FLL,ATL,581,6.0,15.0,0,N,0,,,,,
1932996,6995305,2008,12,2,2,1613.0,1555,1810.0,1745,DL,39,N682DA,117.0,110.0,92.0,25.0,18.0,ATL,FLL,581,7.0,18.0,0,N,0,6.0,0.0,7.0,0.0,12.0
1932997,6995306,2008,12,2,2,1203.0,1140,1856.0,1846,DL,44,N3737C,233.0,246.0,215.0,10.0,23.0,SAN,CVG,1865,5.0,13.0,0,N,0,,,,,
1932998,6995308,2008,12,2,2,1921.0,1855,2131.0,2116,DL,47,N137DL,310.0,321.0,283.0,15.0,26.0,ATL,SFO,2139,6.0,21.0,0,N,0,2.0,0.0,0.0,0.0,13.0
1932999,6995311,2008,12,2,2,1100.0,1040,1404.0,1342,DL,50,N904DA,124.0,122.0,100.0,22.0,20.0,IAH,ATL,689,11.0,13.0,0,N,0,12.0,0.0,2.0,0.0,8.0
1933000,6995312,2008,12,2,2,1635.0,1621,1806.0,1754,DL,52,N622DL,91.0,93.0,68.0,12.0,14.0,TPA,ATL,406,13.0,10.0,0,N,0,,,,,
1933001,6995317,2008,12,2,2,1156.0,1135,1901.0,1851,DL,61,N828MH,245.0,256.0,223.0,10.0,21.0,LAX,ATL,1946,8.0,14.0,0,N,0,,,,,
1933002,6995319,2008,12,2,2,1912.0,1855,2119.0,2049,DL,63,N128DL,307.0,294.0,271.0,30.0,17.0,ATL,LAX,1946,11.0,25.0,0,N,0,17.0,0.0,13.0,0.0,0.0
1933003,6995320,2008,12,2,2,1241.0,1211,1922.0,1909,DL,64,N121DE,221.0,238.0,190.0,13.0,30.0,LAS,ATL,1747,16.0,15.0,0,N,0,,,,,
1933004,6995322,2008,12,2,2,1240.0,1210,1546.0,1516,DL,66,N653DL,126.0,126.0,101.0,30.0,30.0,DFW,ATL,732,11.0,14.0,0,N,0,1.0,0.0,0.0,0.0,29.0
1933005,6995323,2008,12,2,2,1655.0,1630,1812.0,1757,DL,67,N661DN,137.0,147.0,112.0,15.0,25.0,ATL,DFW,732,9.0,16.0,0,N,0,15.0,0.0,0.0,0.0,0.0
1933006,6995332,2008,12,2,2,1650.0,1640,1952.0,2012,DL,79,N750AT,362.0,392.0,326.0,-20.0,10.0,JFK,LAX,2475,8.0,28.0,0,N,0,,,,,
1933007,6995333,2008,12,2,2,1252.0,1201,1522.0,1454,DL,80,N3747D,150.0,173.0,118.0,28.0,51.0,FLL,JFK,1069,15.0,17.0,0,N,0,10.0,0.0,0.0,0.0,18.0
1933008,6995334,2008,12,2,2,1345.0,1332,1646.0,1655,DL,81,N3760C,361.0,383.0,341.0,-9.0,13.0,JFK,LAX,2475,7.0,13.0,0,N,0,,,,,
1933009,6995337,2008,12,2,2,1510.0,1445,1747.0,1756,DL,86,N918DE,157.0,191.0,128.0,-9.0,25.0,MIA,JFK,1090,17.0,12.0,0,N,0,,,,,
1933010,6995344,2008,12,2,2,1554.0,1545,1815.0,1822,DL,96,N905DE,141.0,157.0,112.0,-7.0,9.0,ATL,JFK,760,10.0,19.0,0,N,0,,,,,
1933011,6995345,2008,12,2,2,1439.0,1430,1720.0,1744,DL,98,N999DN,161.0,194.0,129.0,-24.0,9.0,FLL,JFK,1069,12.0,20.0,0,N,0,,,,,
1933012,6995347,2008,12,2,2,1023.0,1010,1725.0,1732,DL,101,N608DA,242.0,262.0,223.0,-7.0,13.0,LAX,ATL,1946,7.0,12.0,0,N,0,,,,,
1933013,6995348,2008,12,2,2,914.0,830,1053.0,956,DL,104,N124DE,279.0,266.0,236.0,57.0,44.0,ATL,LAS,1747,5.0,38.0,0,N,0,44.0,0.0,13.0,0.0,0.0
1933014,6995353,2008,12,2,2,1702.0,1640,1827.0,1808,DL,109,N130DL,85.0,88.0,59.0,19.0,22.0,ATL,TPA,406,4.0,22.0,0,N,0,19.0,0.0,0.0,0.0,0.0
1933015,6995356,2008,12,2,2,1756.0,1710,1924.0,1841,DL,115,N181DN,268.0,271.0,240.0,43.0,46.0,ATL,LAS,1747,6.0,22.0,0,N,0,17.0,0.0,0.0,0.0,26.0
1933016,6995358,2008,12,2,2,1742.0,1730,1936.0,1915,DL,117,N143DA,294.0,285.0,260.0,21.0,12.0,ATL,LAX,1946,11.0,23.0,0,N,0,12.0,0.0,9.0,0.0,0.0
1933017,6995361,2008,12,2,2,1616.0,1610,1810.0,1759,DL,125,N135DL,294.0,289.0,264.0,11.0,6.0,ATL,LAX,1946,7.0,23.0,0,N,0,,,,,
1933018,6995364,2008,12,2,2,1643.0,1630,1847.0,1840,DL,131,N829MH,244.0,250.0,225.0,7.0,13.0,ATL,SLC,1589,5.0,14.0,0,N,0,,,,,
1933019,6995370,2008,12,2,2,1733.0,1654,2019.0,1925,DL,147,N657DL,166.0,151.0,102.0,54.0,39.0,EWR,ATL,745,37.0,27.0,0,N,0,12.0,0.0,15.0,0.0,27.0
1933020,6995374,2008,12,2,2,1720.0,1700,2029.0,2050,DL,151,N3771K,369.0,410.0,340.0,-21.0,20.0,JFK,SEA,2421,6.0,23.0,0,N,0,,,,,
1933021,6995377,2008,12,2,2,1352.0,1231,2203.0,2104,DL,162,N389DA,311.0,333.0,279.0,59.0,81.0,SEA,JFK,2421,11.0,21.0,0,N,0,8.0,0.0,0.0,0.0,51.0
1933022,6995383,2008,12,2,2,1149.0,1125,1928.0,1838,DL,172,N615DL,279.0,253.0,219.0,50.0,24.0,SAN,ATL,1891,44.0,16.0,0,N,0,0.0,0.0,26.0,0.0,24.0
1933023,6995384,2008,12,2,2,2046.0,2025,2222.0,2206,DL,173,N6713Y,276.0,281.0,255.0,16.0,21.0,ATL,SAN,1891,7.0,14.0,0,N,0,11.0,0.0,0.0,0.0,5.0
1933024,6995385,2008,12,2,2,1250.0,1225,1503.0,1459,DL,174,N3771K,133.0,154.0,110.0,4.0,25.0,MCO,JFK,944,11.0,12.0,0,N,0,,,,,
1933025,6995386,2008,12,2,2,1954.0,1730,2115.0,1903,DL,176,N831MH,81.0,93.0,57.0,132.0,144.0,MCO,ATL,403,12.0,12.0,0,N,0,0.0,0.0,0.0,0.0,132.0
1933026,6995389,2008,12,2,2,904.0,830,1153.0,1125,DL,241,N185DN,169.0,175.0,117.0,28.0,34.0,JFK,ATL,760,7.0,45.0,0,N,0,28.0,0.0,0.0,0.0,0.0
1933027,6995391,2008,12,2,2,2215.0,2140,18.0,2356,DL,248,N1611B,123.0,136.0,95.0,22.0,35.0,ATL,JFK,760,11.0,17.0,0,N,0,22.0,0.0,0.0,0.0,0.0
1933028,6995393,2008,12,2,2,2029.0,2019,2151.0,2140,DL,324,N628DL,82.0,81.0,42.0,11.0,10.0,ATL,CLT,227,11.0,29.0,0,N,0,,,,,
1933029,6995394,2008,12,2,2,1023.0,1014,1509.0,1500,DL,325,N628DL,226.0,226.0,201.0,9.0,9.0,ATL,STT,1599,4.0,21.0,0,N,0,,,,,
1933030,6995403,2008,12,2,2,838.0,830,1327.0,1305,DL,417,N752AT,229.0,215.0,195.0,22.0,8.0,ATL,SJU,1547,6.0,28.0,0,N,0,8.0,0.0,14.0,0.0,0.0
1933031,6995407,2008,12,2,2,1413.0,1405,1700.0,1654,DL,422,N752AT,227.0,229.0,194.0,6.0,8.0,SJU,ATL,1547,15.0,18.0,0,N,0,,,,,
1933032,6995411,2008,12,2,2,1654.0,1645,2131.0,2122,DL,427,N619DL,217.0,217.0,188.0,9.0,9.0,ATL,SJU,1547,5.0,24.0,0,N,0,,,,,
1933033,6995419,2008,12,2,2,1338.0,1315,2157.0,2154,DL,616,N3766,319.0,339.0,292.0,3.0,23.0,SFO,JFK,2586,9.0,18.0,0,N,0,,,,,
1933034,6995424,2008,12,2,2,941.0,820,1301.0,1151,DL,627,N389DA,380.0,391.0,344.0,70.0,81.0,JFK,SEA,2421,8.0,28.0,0,N,0,70.0,0.0,0.0,0.0,0.0
1933035,6995433,2008,12,2,2,1146.0,1135,1904.0,1853,DL,650,N381DN,258.0,258.0,222.0,11.0,11.0,SEA,CVG,1964,6.0,30.0,0,N,0,,,,,
1933036,6995435,2008,12,2,2,1140.0,1105,1528.0,1435,DL,651,N3767,168.0,150.0,147.0,53.0,35.0,MSP,ATL,906,6.0,15.0,0,N,0,0.0,0.0,18.0,0.0,35.0
1933037,6995440,2008,12,2,2,1811.0,1750,2104.0,2056,DL,658,N909DL,173.0,186.0,133.0,8.0,21.0,FLL,JFK,1069,11.0,29.0,0,N,0,,,,,
1933038,6995441,2008,12,2,2,1306.0,1235,1455.0,1413,DL,659,N963DL,109.0,98.0,74.0,42.0,31.0,DAY,ATL,432,24.0,11.0,0,N,0,4.0,0.0,11.0,0.0,27.0
1933039,6995443,2008,12,2,2,954.0,930,1151.0,1125,DL,660,N916DL,117.0,115.0,88.0,26.0,24.0,ATL,DTW,594,6.0,23.0,0,N,0,24.0,0.0,2.0,0.0,0.0
1933040,6995445,2008,12,2,2,1342.0,1310,1819.0,1759,DL,662,N3745B,157.0,169.0,137.0,20.0,32.0,COS,ATL,1185,8.0,12.0,0,N,0,3.0,0.0,0.0,0.0,17.0
1933041,6995449,2008,12,2,2,1241.0,1235,1342.0,1344,DL,667,N996DL,61.0,69.0,42.0,-2.0,6.0,ATL,JAX,270,4.0,15.0,0,N,0,,,,,
1933042,6995455,2008,12,2,2,1030.0,1016,1222.0,1155,DL,672,N963DL,112.0,99.0,70.0,27.0,14.0,ATL,DAY,432,6.0,36.0,0,N,0,14.0,0.0,13.0,0.0,0.0
1933043,6995462,2008,12,2,2,2027.0,2006,2218.0,2154,DL,680,N608DA,111.0,108.0,81.0,24.0,21.0,ATL,IAD,533,5.0,25.0,0,N,0,21.0,0.0,3.0,0.0,0.0
1933044,6995472,2008,12,2,2,742.0,735,1040.0,1010,DL,694,N630DL,178.0,155.0,131.0,30.0,7.0,BDL,ATL,859,30.0,17.0,0,N,0,7.0,0.0,23.0,0.0,0.0
1933045,6995474,2008,12,2,2,1352.0,1345,1941.0,1925,DL,696,N6713Y,229.0,220.0,179.0,16.0,7.0,SLC,ATL,1589,30.0,20.0,0,N,0,1.0,0.0,9.0,0.0,6.0
1933046,6995482,2008,12,2,2,857.0,840,1137.0,1115,DL,702,N631DL,160.0,155.0,110.0,22.0,17.0,ATL,BOS,946,8.0,42.0,0,N,0,7.0,0.0,5.0,0.0,10.0
1933047,6995484,2008,12,2,2,1240.0,1117,1400.0,1254,DL,703,N676DL,140.0,157.0,119.0,66.0,83.0,ATL,SAT,874,6.0,15.0,0,N,0,66.0,0.0,0.0,0.0,0.0
1933048,6995485,2008,12,2,2,1012.0,945,1248.0,1220,DL,704,N669DN,156.0,155.0,115.0,28.0,27.0,ATL,BOS,946,11.0,30.0,0,N,0,0.0,0.0,5.0,0.0,23.0
1933049,6995494,2008,12,2,2,1228.0,1210,1519.0,1500,DL,711,N631DL,171.0,170.0,144.0,19.0,18.0,BOS,ATL,946,12.0,15.0,0,N,0,0.0,0.0,2.0,0.0,17.0
1933050,6995495,2008,12,2,2,1633.0,1556,1822.0,1740,DL,711,N631DL,109.0,104.0,82.0,42.0,37.0,ATL,PBI,545,4.0,23.0,0,N,0,24.0,0.0,5.0,0.0,13.0
1933051,6995497,2008,12,2,2,1332.0,1310,1636.0,1600,DL,713,N669DN,184.0,170.0,139.0,36.0,22.0,BOS,ATL,946,28.0,17.0,0,N,0,0.0,0.0,14.0,0.0,22.0
1933052,6995498,2008,12,2,2,1636.0,1605,1910.0,1838,DL,714,N659DL,154.0,153.0,121.0,32.0,31.0,ATL,BOS,946,10.0,23.0,0,N,0,20.0,0.0,1.0,0.0,11.0
1933053,6995499,2008,12,2,2,1503.0,1440,1816.0,1732,DL,715,N928DL,193.0,172.0,137.0,44.0,23.0,BOS,ATL,946,40.0,16.0,0,N,0,8.0,0.0,21.0,0.0,15.0
1933054,6995500,2008,12,2,2,1901.0,1836,2053.0,2010,DL,715,N928DL,172.0,154.0,123.0,43.0,25.0,ATL,SAT,874,5.0,44.0,0,N,0,0.0,0.0,18.0,0.0,25.0
1933055,6995501,2008,12,2,2,1447.0,1430,1633.0,1622,DL,716,N900PC,106.0,112.0,77.0,11.0,17.0,PBI,ATL,545,14.0,15.0,0,N,0,,,,,
1933056,6995504,2008,12,2,2,1925.0,1845,2156.0,2119,DL,718,N387DA,151.0,154.0,124.0,37.0,40.0,ATL,BOS,946,5.0,22.0,0,N,0,37.0,0.0,0.0,0.0,0.0
1933057,6995505,2008,12,2,2,1809.0,1645,2104.0,1939,DL,719,N627DL,175.0,174.0,131.0,85.0,84.0,BOS,ATL,946,14.0,30.0,0,N,0,84.0,0.0,1.0,0.0,0.0
1933058,6995508,2008,12,2,2,2135.0,2125,5.0,2356,DL,722,N658DL,150.0,151.0,120.0,9.0,10.0,ATL,BOS,946,7.0,23.0,0,N,0,,,,,
1933059,6995511,2008,12,2,2,608.0,600,800.0,750,DL,725,N631DL,112.0,110.0,89.0,10.0,8.0,BWI,ATL,576,9.0,14.0,0,N,0,,,,,
1933060,6995514,2008,12,2,2,959.0,950,1055.0,1034,DL,727,N618DL,116.0,104.0,68.0,21.0,9.0,ATL,MSY,425,4.0,44.0,0,N,0,3.0,0.0,12.0,0.0,6.0
1933061,6995515,2008,12,2,2,1005.0,955,1201.0,1146,DL,728,N969DL,116.0,111.0,82.0,15.0,10.0,ATL,BWI,576,5.0,29.0,0,N,0,6.0,0.0,5.0,0.0,4.0
1933062,6995523,2008,12,2,2,1240.0,1230,1433.0,1424,DL,735,N969DL,113.0,114.0,94.0,9.0,10.0,BWI,ATL,576,6.0,13.0,0,N,0,,,,,
1933063,6995524,2008,12,2,2,1539.0,1530,1559.0,1605,DL,735,N929DL,80.0,95.0,63.0,-6.0,9.0,ATL,MSY,425,6.0,11.0,0,N,0,,,,,
1933064,6995525,2008,12,2,2,1744.0,1720,1927.0,1911,DL,736,N662DN,103.0,111.0,78.0,16.0,24.0,ATL,BWI,576,6.0,19.0,0,N,0,1.0,0.0,0.0,0.0,15.0
1933065,6995540,2008,12,2,2,1922.0,1855,2133.0,2044,DL,750,N639DL,131.0,109.0,87.0,49.0,27.0,ATL,FLL,581,6.0,38.0,0,N,0,24.0,0.0,22.0,0.0,3.0
1933066,6995541,2008,12,2,2,1643.0,1610,1753.0,1734,DL,751,N6707A,190.0,204.0,169.0,19.0,33.0,ATL,DEN,1199,9.0,12.0,0,N,0,19.0,0.0,0.0,0.0,0.0
1933067,6995542,2008,12,2,2,1634.0,1600,1740.0,1712,DL,752,N905DL,126.0,132.0,105.0,28.0,34.0,ATL,MCI,692,5.0,16.0,0,N,0,24.0,0.0,0.0,0.0,4.0
1933068,6995543,2008,12,2,2,1904.0,1835,2034.0,1953,DL,753,N676DL,210.0,198.0,176.0,41.0,29.0,ATL,DEN,1199,8.0,26.0,0,N,0,9.0,0.0,12.0,0.0,20.0
1933069,6995545,2008,12,2,2,2133.0,2127,2305.0,2251,DL,755,N623DL,212.0,204.0,171.0,14.0,6.0,ATL,DEN,1199,7.0,34.0,0,N,0,,,,,
1933070,6995551,2008,12,2,2,1100.0,1054,1413.0,1359,DL,762,N698DL,133.0,125.0,106.0,14.0,6.0,DFW,ATL,732,12.0,15.0,0,N,0,,,,,
1933071,6995552,2008,12,2,2,1008.0,950,1149.0,1119,DL,763,N653DL,161.0,149.0,115.0,30.0,18.0,ATL,DFW,732,5.0,41.0,0,N,0,3.0,0.0,12.0,0.0,15.0
1933072,6995556,2008,12,2,2,1137.0,1125,1313.0,1318,DL,771,N126DL,96.0,113.0,77.0,-5.0,12.0,FLL,ATL,581,5.0,14.0,0,N,0,,,,,
1933073,6995557,2008,12,2,2,1433.0,1408,1546.0,1525,DL,771,N626DL,133.0,137.0,107.0,21.0,25.0,ATL,DFW,732,4.0,22.0,0,N,0,8.0,0.0,0.0,0.0,13.0
1933074,6995558,2008,12,2,2,1627.0,1615,1953.0,1924,DL,772,N626DL,146.0,129.0,98.0,29.0,12.0,DFW,ATL,732,35.0,13.0,0,N,0,0.0,0.0,17.0,0.0,12.0
1933075,6995561,2008,12,2,2,2147.0,2130,2338.0,2316,DL,774,N660DL,111.0,106.0,74.0,22.0,17.0,ATL,PBI,545,7.0,30.0,0,N,0,17.0,0.0,5.0,0.0,0.0
1933076,6995565,2008,12,2,2,1942.0,1930,2057.0,2053,DL,779,N665DN,135.0,143.0,113.0,4.0,12.0,ATL,DFW,732,7.0,15.0,0,N,0,,,,,
1933077,6995568,2008,12,2,2,2200.0,2149,2315.0,2311,DL,781,N3757D,135.0,142.0,108.0,4.0,11.0,ATL,DFW,732,6.0,21.0,0,N,0,,,,,
1933078,6995570,2008,12,2,2,1026.0,1000,1148.0,1109,DL,782,N905DL,142.0,129.0,97.0,39.0,26.0,ATL,ORD,606,8.0,37.0,0,N,0,20.0,0.0,13.0,0.0,6.0
1933079,6995571,2008,12,2,2,624.0,555,914.0,900,DL,783,N924DL,110.0,125.0,86.0,14.0,29.0,ORD,ATL,606,11.0,13.0,0,N,0,,,,,
1933080,6995576,2008,12,2,2,1549.0,1450,1659.0,1558,DL,786,N3740C,130.0,128.0,94.0,61.0,59.0,ATL,ORD,606,8.0,28.0,0,N,0,59.0,0.0,2.0,0.0,0.0
1933081,6995577,2008,12,2,2,952.0,925,1235.0,1224,DL,787,N916DE,103.0,119.0,84.0,11.0,27.0,ORD,ATL,606,5.0,14.0,0,N,0,,,,,
1933082,6995578,2008,12,2,2,2343.0,2010,123.0,2152,DL,788,N37700,100.0,102.0,73.0,211.0,213.0,ATL,PIT,526,8.0,19.0,0,N,0,211.0,0.0,0.0,0.0,0.0
1933083,6995579,2008,12,2,2,1101.0,1040,1351.0,1335,DL,789,N983DL,110.0,115.0,85.0,16.0,21.0,ORD,ATL,606,6.0,19.0,0,N,0,2.0,0.0,0.0,0.0,14.0
1933084,6995581,2008,12,2,2,1236.0,1150,1520.0,1449,DL,791,N905DL,104.0,119.0,84.0,31.0,46.0,ORD,ATL,606,10.0,10.0,0,N,0,5.0,0.0,0.0,0.0,26.0
1933085,6995582,2008,12,2,2,1915.0,1905,2033.0,2013,DL,792,N943DL,138.0,128.0,102.0,20.0,10.0,ATL,ORD,606,16.0,20.0,0,N,0,10.0,0.0,10.0,0.0,0.0
1933086,6995583,2008,12,2,2,1456.0,1445,1741.0,1744,DL,793,N900DE,105.0,119.0,81.0,-3.0,11.0,ORD,ATL,606,6.0,18.0,0,N,0,,,,,
1933087,6995584,2008,12,2,2,1902.0,1845,2046.0,2014,DL,793,N900DE,104.0,89.0,63.0,32.0,17.0,ATL,SRQ,445,5.0,36.0,0,N,0,17.0,0.0,15.0,0.0,0.0
1933088,6995585,2008,12,2,2,2127.0,2120,2253.0,2219,DL,794,N904DA,146.0,119.0,94.0,34.0,7.0,ATL,ORD,606,7.0,45.0,0,N,0,0.0,0.0,27.0,0.0,7.0
1933089,6995586,2008,12,2,2,1611.0,1602,1752.0,1800,DL,795,N939DL,101.0,118.0,84.0,-8.0,9.0,BWI,ATL,576,8.0,9.0,0,N,0,,,,,
1933090,6995588,2008,12,2,2,1743.0,1700,2034.0,2003,DL,797,N3740C,111.0,123.0,82.0,31.0,43.0,ORD,ATL,606,10.0,19.0,0,N,0,0.0,0.0,0.0,0.0,31.0
1933091,6995589,2008,12,2,2,741.0,730,921.0,907,DL,802,N675DL,100.0,97.0,78.0,14.0,11.0,ATL,DCA,547,3.0,19.0,0,N,0,,,,,
1933092,6995595,2008,12,2,2,1000.0,930,1145.0,1115,DL,806,N912DL,105.0,105.0,76.0,30.0,30.0,ATL,DCA,547,3.0,26.0,0,N,0,0.0,0.0,0.0,0.0,30.0
1933093,6995599,2008,12,2,2,1256.0,1250,1421.0,1415,DL,809,N675DL,85.0,85.0,62.0,6.0,6.0,ATL,MCO,403,6.0,17.0,0,N,0,,,,,
1933094,6995601,2008,12,2,2,1111.0,1100,1301.0,1250,DL,811,N945DL,110.0,110.0,86.0,11.0,11.0,DCA,ATL,547,10.0,14.0,0,N,0,,,,,
1933095,6995603,2008,12,2,2,1232.0,1220,1415.0,1359,DL,812,N642DL,103.0,99.0,75.0,16.0,12.0,ATL,DCA,547,7.0,21.0,0,N,0,6.0,0.0,4.0,0.0,6.0
1933096,6995604,2008,12,2,2,1225.0,1200,1410.0,1350,DL,813,N912DL,105.0,110.0,87.0,20.0,25.0,DCA,ATL,547,9.0,9.0,0,N,0,0.0,0.0,0.0,0.0,20.0
1933097,6995605,2008,12,2,2,1332.0,1320,1515.0,1459,DL,814,N632DL,103.0,99.0,78.0,16.0,12.0,ATL,DCA,547,6.0,19.0,0,N,0,12.0,0.0,4.0,0.0,0.0
1933098,6995616,2008,12,2,2,1910.0,1820,2056.0,2001,DL,824,N380DA,106.0,101.0,78.0,55.0,50.0,ATL,DCA,547,6.0,22.0,0,N,0,20.0,0.0,5.0,0.0,30.0
1933099,6995618,2008,12,2,2,1433.0,1329,1935.0,1835,DL,826,N902DE,182.0,186.0,152.0,60.0,64.0,ABQ,ATL,1269,14.0,16.0,0,N,0,60.0,0.0,0.0,0.0,0.0
1933100,6995619,2008,12,2,2,1927.0,1920,2117.0,2107,DL,826,N920DE,110.0,107.0,78.0,10.0,7.0,ATL,DCA,547,4.0,28.0,0,N,0,,,,,
